year,month,number_repair
2005,1,0.0
2005,2,0.0
2005,3,0.0
2005,4,6.0
2005,5,13.0
2005,6,21.0
2005,7,29.0
2005,8,26.0
2005,9,37.0
2005,10,41.0
2005,11,48.0
2005,12,44.0
2006,1,35.0
2006,2,48.0
2006,3,69.0
2006,4,87.0
2006,5,70.0
2006,6,27.0
2006,7,34.0
2006,8,29.0
2006,9,31.0
2006,10,47.0
2006,11,48.0
2006,12,43.0
2007,1,37.0
2007,2,49.0
2007,3,66.0
2007,4,62.0
2007,5,46.0
2007,6,59.0
2007,7,68.0
2007,8,78.0
2007,9,69.0
2007,10,58.0
2007,11,32.0
2007,12,21.0
2008,1,15.0
2008,2,18.0
2008,3,22.0
2008,4,11.0
2008,5,10.0
2008,6,12.0
2008,7,7.0
2008,8,7.0
2008,9,4.0
2008,10,2.0
2008,11,2.0
2008,12,8.0
2009,1,4.0
2009,2,1.0
2009,3,4.0
2009,4,6.0
2009,5,1.0
2009,6,2.0
2009,7,3.0
2009,8,2.0
2009,9,1.0
2009,10,0.0
2009,11,1.0
2009,12,1.0
