year,month,number_repair
2005,1,0.0
2005,2,0.0
2005,3,0.0
2005,4,0.0
2005,5,0.0
2005,6,0.0
2005,7,0.0
2005,8,0.0
2005,9,0.0
2005,10,0.0
2005,11,0.0
2005,12,0.0
2006,1,0.0
2006,2,0.0
2006,3,0.0
2006,4,0.0
2006,5,0.0
2006,6,0.0
2006,7,0.0
2006,8,0.0
2006,9,0.0
2006,10,0.0
2006,11,0.0
2006,12,5.0
2007,1,20.0
2007,2,46.0
2007,3,42.0
2007,4,80.0
2007,5,42.0
2007,6,46.0
2007,7,68.0
2007,8,72.0
2007,9,58.0
2007,10,68.0
2007,11,44.0
2007,12,65.0
2008,1,43.0
2008,2,43.0
2008,3,60.0
2008,4,43.0
2008,5,23.0
2008,6,23.0
2008,7,37.0
2008,8,44.0
2008,9,29.0
2008,10,39.0
2008,11,54.0
2008,12,14.0
2009,1,12.0
2009,2,8.0
2009,3,9.0
2009,4,6.0
2009,5,9.0
2009,6,3.0
2009,7,2.0
2009,8,4.0
2009,9,2.0
2009,10,0.0
2009,11,1.0
2009,12,0.0
