year,month,number_repair
2005,1,0.0
2005,2,0.0
2005,3,0.0
2005,4,0.0
2005,5,0.0
2005,6,0.0
2005,7,0.0
2005,8,0.0
2005,9,0.0
2005,10,0.0
2005,11,3.0
2005,12,1.0
2006,1,4.0
2006,2,11.0
2006,3,11.0
2006,4,9.0
2006,5,14.0
2006,6,14.0
2006,7,13.0
2006,8,13.0
2006,9,21.0
2006,10,20.0
2006,11,24.0
2006,12,19.0
2007,1,33.0
2007,2,13.0
2007,3,19.0
2007,4,20.0
2007,5,21.0
2007,6,23.0
2007,7,38.0
2007,8,22.0
2007,9,16.0
2007,10,18.0
2007,11,25.0
2007,12,35.0
2008,1,35.0
2008,2,19.0
2008,3,19.0
2008,4,7.0
2008,5,9.0
2008,6,13.0
2008,7,8.0
2008,8,6.0
2008,9,15.0
2008,10,7.0
2008,11,5.0
2008,12,1.0
2009,1,5.0
2009,2,0.0
2009,3,0.0
2009,4,0.0
2009,5,1.0
2009,6,0.0
2009,7,0.0
2009,8,0.0
2009,9,0.0
2009,10,0.0
2009,11,1.0
2009,12,0.0
