year,month,number_repair
2005,1,0.0
2005,2,0.0
2005,3,0.0
2005,4,0.0
2005,5,0.0
2005,6,0.0
2005,7,0.0
2005,8,0.0
2005,9,0.0
2005,10,0.0
2005,11,0.0
2005,12,0.0
2006,1,0.0
2006,2,0.0
2006,3,0.0
2006,4,2.0
2006,5,2.0
2006,6,3.0
2006,7,15.0
2006,8,11.0
2006,9,55.0
2006,10,99.0
2006,11,121.0
2006,12,121.0
2007,1,129.0
2007,2,140.0
2007,3,108.0
2007,4,97.0
2007,5,101.0
2007,6,109.0
2007,7,101.0
2007,8,104.0
2007,9,154.0
2007,10,112.0
2007,11,80.0
2007,12,59.0
2008,1,60.0
2008,2,82.0
2008,3,75.0
2008,4,57.0
2008,5,39.0
2008,6,64.0
2008,7,57.0
2008,8,33.0
2008,9,30.0
2008,10,26.0
2008,11,10.0
2008,12,17.0
2009,1,4.0
2009,2,4.0
2009,3,5.0
2009,4,0.0
2009,5,0.0
2009,6,0.0
2009,7,0.0
2009,8,0.0
2009,9,1.0
2009,10,2.0
2009,11,0.0
2009,12,0.0
