year,month,number_repair
2005,1,0.0
2005,2,0.0
2005,3,0.0
2005,4,0.0
2005,5,0.0
2005,6,0.0
2005,7,0.0
2005,8,0.0
2005,9,0.0
2005,10,11.0
2005,11,7.0
2005,12,12.0
2006,1,4.0
2006,2,8.0
2006,3,16.0
2006,4,20.0
2006,5,21.0
2006,6,41.0
2006,7,51.0
2006,8,48.0
2006,9,45.0
2006,10,56.0
2006,11,41.0
2006,12,30.0
2007,1,31.0
2007,2,36.0
2007,3,32.0
2007,4,33.0
2007,5,37.0
2007,6,61.0
2007,7,70.0
2007,8,151.0
2007,9,192.0
2007,10,167.0
2007,11,98.0
2007,12,151.0
2008,1,101.0
2008,2,83.0
2008,3,133.0
2008,4,90.0
2008,5,110.0
2008,6,128.0
2008,7,159.0
2008,8,138.0
2008,9,170.0
2008,10,100.0
2008,11,49.0
2008,12,41.0
2009,1,30.0
2009,2,15.0
2009,3,11.0
2009,4,8.0
2009,5,4.0
2009,6,8.0
2009,7,9.0
2009,8,10.0
2009,9,4.0
2009,10,7.0
2009,11,7.0
2009,12,2.0
