year,month,number_repair
2005,1,0.0
2005,2,1.0
2005,3,6.0
2005,4,2.0
2005,5,7.0
2005,6,11.0
2005,7,14.0
2005,8,23.0
2005,9,27.0
2005,10,48.0
2005,11,71.0
2005,12,39.0
2006,1,59.0
2006,2,59.0
2006,3,58.0
2006,4,70.0
2006,5,54.0
2006,6,62.0
2006,7,90.0
2006,8,73.0
2006,9,105.0
2006,10,81.0
2006,11,73.0
2006,12,51.0
2007,1,53.0
2007,2,81.0
2007,3,74.0
2007,4,40.0
2007,5,48.0
2007,6,55.0
2007,7,56.0
2007,8,74.0
2007,9,48.0
2007,10,20.0
2007,11,36.0
2007,12,19.0
2008,1,18.0
2008,2,10.0
2008,3,13.0
2008,4,11.0
2008,5,2.0
2008,6,2.0
2008,7,1.0
2008,8,2.0
2008,9,0.0
2008,10,0.0
2008,11,2.0
2008,12,3.0
2009,1,0.0
2009,2,0.0
2009,3,1.0
2009,4,1.0
2009,5,1.0
2009,6,0.0
2009,7,0.0
2009,8,0.0
2009,9,0.0
2009,10,0.0
2009,11,0.0
2009,12,3.0
