year,month,number_repair
2005,1,0.0
2005,2,0.0
2005,3,0.0
2005,4,0.0
2005,5,0.0
2005,6,0.0
2005,7,0.0
2005,8,0.0
2005,9,0.0
2005,10,0.0
2005,11,0.0
2005,12,0.0
2006,1,0.0
2006,2,0.0
2006,3,0.0
2006,4,0.0
2006,5,0.0
2006,6,0.0
2006,7,0.0
2006,8,0.0
2006,9,0.0
2006,10,0.0
2006,11,0.0
2006,12,0.0
2007,1,0.0
2007,2,0.0
2007,3,2.0
2007,4,15.0
2007,5,12.0
2007,6,40.0
2007,7,66.0
2007,8,107.0
2007,9,118.0
2007,10,108.0
2007,11,142.0
2007,12,191.0
2008,1,202.0
2008,2,134.0
2008,3,317.0
2008,4,349.0
2008,5,469.0
2008,6,769.0
2008,7,1285.0
2008,8,2182.0
2008,9,2632.0
2008,10,2458.0
2008,11,1517.0
2008,12,1223.0
2009,1,859.0
2009,2,776.0
2009,3,1178.0
2009,4,1088.0
2009,5,1583.0
2009,6,1923.0
2009,7,2501.0
2009,8,2247.0
2009,9,1753.0
2009,10,834.0
2009,11,580.0
2009,12,367.0
