year,month,number_repair
2005,1,0.0
2005,2,0.0
2005,3,0.0
2005,4,0.0
2005,5,0.0
2005,6,0.0
2005,7,0.0
2005,8,0.0
2005,9,0.0
2005,10,0.0
2005,11,0.0
2005,12,1.0
2006,1,4.0
2006,2,4.0
2006,3,3.0
2006,4,6.0
2006,5,8.0
2006,6,12.0
2006,7,11.0
2006,8,5.0
2006,9,10.0
2006,10,14.0
2006,11,8.0
2006,12,19.0
2007,1,12.0
2007,2,7.0
2007,3,15.0
2007,4,11.0
2007,5,12.0
2007,6,7.0
2007,7,14.0
2007,8,8.0
2007,9,13.0
2007,10,11.0
2007,11,6.0
2007,12,14.0
2008,1,8.0
2008,2,5.0
2008,3,8.0
2008,4,5.0
2008,5,7.0
2008,6,3.0
2008,7,3.0
2008,8,7.0
2008,9,6.0
2008,10,3.0
2008,11,5.0
2008,12,3.0
2009,1,1.0
2009,2,1.0
2009,3,0.0
2009,4,0.0
2009,5,0.0
2009,6,0.0
2009,7,0.0
2009,8,0.0
2009,9,2.0
2009,10,0.0
2009,11,0.0
2009,12,0.0
