year,month,number_repair
2005,1,0.0
2005,2,0.0
2005,3,0.0
2005,4,0.0
2005,5,0.0
2005,6,0.0
2005,7,0.0
2005,8,0.0
2005,9,0.0
2005,10,0.0
2005,11,0.0
2005,12,0.0
2006,1,0.0
2006,2,0.0
2006,3,0.0
2006,4,0.0
2006,5,0.0
2006,6,0.0
2006,7,0.0
2006,8,0.0
2006,9,0.0
2006,10,0.0
2006,11,0.0
2006,12,0.0
2007,1,0.0
2007,2,0.0
2007,3,0.0
2007,4,5.0
2007,5,8.0
2007,6,12.0
2007,7,14.0
2007,8,18.0
2007,9,21.0
2007,10,25.0
2007,11,18.0
2007,12,40.0
2008,1,40.0
2008,2,35.0
2008,3,81.0
2008,4,74.0
2008,5,112.0
2008,6,158.0
2008,7,169.0
2008,8,146.0
2008,9,158.0
2008,10,105.0
2008,11,162.0
2008,12,184.0
2009,1,171.0
2009,2,138.0
2009,3,281.0
2009,4,307.0
2009,5,264.0
2009,6,264.0
2009,7,265.0
2009,8,214.0
2009,9,146.0
2009,10,78.0
2009,11,76.0
2009,12,53.0
