year,month,number_repair
2005,1,0.0
2005,2,0.0
2005,3,0.0
2005,4,0.0
2005,5,0.0
2005,6,0.0
2005,7,0.0
2005,8,0.0
2005,9,0.0
2005,10,0.0
2005,11,0.0
2005,12,0.0
2006,1,0.0
2006,2,0.0
2006,3,0.0
2006,4,0.0
2006,5,0.0
2006,6,0.0
2006,7,0.0
2006,8,0.0
2006,9,0.0
2006,10,0.0
2006,11,0.0
2006,12,0.0
2007,1,0.0
2007,2,0.0
2007,3,0.0
2007,4,0.0
2007,5,0.0
2007,6,0.0
2007,7,1.0
2007,8,17.0
2007,9,53.0
2007,10,82.0
2007,11,67.0
2007,12,82.0
2008,1,104.0
2008,2,60.0
2008,3,90.0
2008,4,63.0
2008,5,66.0
2008,6,76.0
2008,7,106.0
2008,8,135.0
2008,9,119.0
2008,10,108.0
2008,11,114.0
2008,12,150.0
2009,1,112.0
2009,2,91.0
2009,3,40.0
2009,4,34.0
2009,5,26.0
2009,6,21.0
2009,7,21.0
2009,8,20.0
2009,9,9.0
2009,10,41.0
2009,11,14.0
2009,12,4.0
