year,month,number_repair
2005,1,0.0
2005,2,0.0
2005,3,0.0
2005,4,0.0
2005,5,0.0
2005,6,0.0
2005,7,0.0
2005,8,0.0
2005,9,0.0
2005,10,0.0
2005,11,0.0
2005,12,0.0
2006,1,0.0
2006,2,0.0
2006,3,0.0
2006,4,0.0
2006,5,0.0
2006,6,0.0
2006,7,0.0
2006,8,0.0
2006,9,0.0
2006,10,1.0
2006,11,11.0
2006,12,16.0
2007,1,28.0
2007,2,28.0
2007,3,28.0
2007,4,49.0
2007,5,51.0
2007,6,56.0
2007,7,57.0
2007,8,69.0
2007,9,74.0
2007,10,94.0
2007,11,109.0
2007,12,155.0
2008,1,167.0
2008,2,186.0
2008,3,259.0
2008,4,197.0
2008,5,161.0
2008,6,225.0
2008,7,224.0
2008,8,245.0
2008,9,140.0
2008,10,93.0
2008,11,138.0
2008,12,162.0
2009,1,149.0
2009,2,136.0
2009,3,104.0
2009,4,75.0
2009,5,56.0
2009,6,54.0
2009,7,50.0
2009,8,32.0
2009,9,26.0
2009,10,20.0
2009,11,16.0
2009,12,7.0
