year,month,number_repair
2005,1,0.0
2005,2,0.0
2005,3,0.0
2005,4,0.0
2005,5,0.0
2005,6,0.0
2005,7,0.0
2005,8,0.0
2005,9,0.0
2005,10,0.0
2005,11,3.0
2005,12,4.0
2006,1,2.0
2006,2,4.0
2006,3,9.0
2006,4,8.0
2006,5,5.0
2006,6,10.0
2006,7,13.0
2006,8,16.0
2006,9,25.0
2006,10,36.0
2006,11,58.0
2006,12,57.0
2007,1,40.0
2007,2,63.0
2007,3,78.0
2007,4,87.0
2007,5,92.0
2007,6,113.0
2007,7,125.0
2007,8,135.0
2007,9,174.0
2007,10,148.0
2007,11,178.0
2007,12,202.0
2008,1,134.0
2008,2,158.0
2008,3,206.0
2008,4,163.0
2008,5,160.0
2008,6,148.0
2008,7,147.0
2008,8,132.0
2008,9,128.0
2008,10,94.0
2008,11,124.0
2008,12,104.0
2009,1,63.0
2009,2,64.0
2009,3,97.0
2009,4,75.0
2009,5,58.0
2009,6,78.0
2009,7,100.0
2009,8,77.0
2009,9,96.0
2009,10,84.0
2009,11,104.0
2009,12,88.0
