year,month,number_repair
2005,1,0.0
2005,2,0.0
2005,3,0.0
2005,4,0.0
2005,5,0.0
2005,6,0.0
2005,7,0.0
2005,8,0.0
2005,9,0.0
2005,10,0.0
2005,11,0.0
2005,12,0.0
2006,1,0.0
2006,2,0.0
2006,3,0.0
2006,4,0.0
2006,5,0.0
2006,6,0.0
2006,7,0.0
2006,8,0.0
2006,9,0.0
2006,10,0.0
2006,11,0.0
2006,12,0.0
2007,1,0.0
2007,2,0.0
2007,3,0.0
2007,4,0.0
2007,5,0.0
2007,6,0.0
2007,7,6.0
2007,8,48.0
2007,9,84.0
2007,10,106.0
2007,11,127.0
2007,12,89.0
2008,1,110.0
2008,2,70.0
2008,3,141.0
2008,4,98.0
2008,5,90.0
2008,6,96.0
2008,7,143.0
2008,8,141.0
2008,9,146.0
2008,10,129.0
2008,11,95.0
2008,12,92.0
2009,1,56.0
2009,2,63.0
2009,3,93.0
2009,4,73.0
2009,5,89.0
2009,6,113.0
2009,7,105.0
2009,8,101.0
2009,9,90.0
2009,10,38.0
2009,11,38.0
2009,12,35.0
