year,month,number_repair
2005,1,0.0
2005,2,0.0
2005,3,0.0
2005,4,0.0
2005,5,0.0
2005,6,0.0
2005,7,0.0
2005,8,0.0
2005,9,0.0
2005,10,0.0
2005,11,0.0
2005,12,0.0
2006,1,0.0
2006,2,0.0
2006,3,0.0
2006,4,0.0
2006,5,0.0
2006,6,0.0
2006,7,0.0
2006,8,0.0
2006,9,0.0
2006,10,3.0
2006,11,11.0
2006,12,20.0
2007,1,47.0
2007,2,56.0
2007,3,57.0
2007,4,71.0
2007,5,63.0
2007,6,70.0
2007,7,89.0
2007,8,81.0
2007,9,99.0
2007,10,85.0
2007,11,87.0
2007,12,106.0
2008,1,81.0
2008,2,94.0
2008,3,102.0
2008,4,61.0
2008,5,68.0
2008,6,63.0
2008,7,68.0
2008,8,61.0
2008,9,75.0
2008,10,66.0
2008,11,81.0
2008,12,63.0
2009,1,47.0
2009,2,45.0
2009,3,29.0
2009,4,13.0
2009,5,20.0
2009,6,14.0
2009,7,9.0
2009,8,6.0
2009,9,8.0
2009,10,3.0
2009,11,6.0
2009,12,4.0
